1029;2;0;14/2/20;1:14;22.25
1029;2;0;14/2/20;1:19;22.25
987;2;0;14/2/20;1:24;22.25
987;2;0;14/2/20;1:29;22.25
1029;0;0;14/2/20;1:34;22.25
1029;0;0;14/2/20;1:39;22.25
834;1;0;14/2/20;1:44;22.00
834;1;0;14/2/20;1:49;22.25
1077;2;0;14/2/20;1:54;22.00
1077;2;0;14/2/20;1:59;22.00
1077;2;0;14/2/20;2:04;22.00
849;3;0;14/2/20;2:09;22.00
1047;6;2;14/2/20;2:14;22.25
909;0;0;14/2/20;2:19;22.00
909;0;0;14/2/20;2:24;22.00
999;1;0;14/2/20;2:29;22.00
999;1;0;14/2/20;2:34;21.75
1104;2;0;14/2/20;2:39;21.75
1104;2;0;14/2/20;2:44;22.00
1119;6;1;14/2/20;2:49;21.75
1119;6;1;14/2/20;2:54;21.75
1146;4;0;14/2/20;2:59;21.75
1146;4;0;14/2/20;3:04;21.75
1038;4;1;14/2/20;3:10;21.75
1038;4;1;14/2/20;3:15;21.75
1194;5;0;14/2/20;3:20;21.75
1194;5;0;14/2/20;3:25;21.75
1113;5;1;14/2/20;3:30;21.75
1113;5;1;14/2/20;3:35;21.75
1206;6;1;14/2/20;3:40;21.75
1206;6;1;14/2/20;3:45;21.75
1173;2;0;14/2/20;3:50;21.75
1173;2;0;14/2/20;3:55;21.75
1128;10;2;14/2/20;4:00;21.75
1128;10;2;14/2/20;4:05;21.75
1071;2;1;14/2/20;4:10;21.75
1071;2;1;14/2/20;4:15;21.75
1206;2;1;14/2/20;4:20;21.75
1206;2;1;14/2/20;4:25;21.75
1224;3;0;14/2/20;4:30;21.75
1224;3;0;14/2/20;4:35;21.75
1317;1;0;14/2/20;4:40;21.75
1317;1;0;14/2/20;4:45;21.75
1323;10;1;14/2/20;4:50;21.75
1323;10;1;14/2/20;4:55;21.75
1242;3;0;14/2/20;5:00;21.75
1242;3;0;14/2/20;5:05;21.75
1257;8;0;14/2/20;5:10;21.75
1257;8;0;14/2/20;5:15;21.50
1314;5;0;14/2/20;5:20;21.75
1266;5;0;14/2/20;5:25;21.50
1311;5;1;14/2/20;5:30;21.75
1311;5;1;14/2/20;5:35;21.75
1239;3;0;14/2/20;5:40;21.75
1260;3;0;14/2/20;5:45;21.75
1224;6;1;14/2/20;5:50;21.50
1224;6;1;14/2/20;5:55;21.75
1386;3;0;14/2/20;6:00;21.50
1413;3;0;14/2/20;6:05;21.50
1359;13;1;14/2/20;6:10;21.50
1359;13;1;14/2/20;6:15;21.50
1536;8;0;14/2/20;6:20;21.50
1536;8;0;14/2/20;6:25;21.50
1431;9;1;14/2/20;6:30;21.50
1401;10;2;14/2/20;6:35;21.50
1401;5;0;14/2/20;6:40;21.50
1401;5;0;14/2/20;6:45;21.50
1545;10;2;14/2/20;6:50;21.50
1524;7;2;14/2/20;6:55;21.50
1509;16;2;14/2/20;7:00;21.50
1509;16;2;14/2/20;7:05;21.50
1515;11;2;14/2/20;7:10;21.25
1515;11;2;14/2/20;7:15;21.25
1668;5;1;14/2/20;7:20;21.25
1668;5;1;14/2/20;7:25;21.25
1599;7;3;14/2/20;7:30;21.25
1599;7;3;14/2/20;7:35;21.25
1611;5;1;14/2/20;7:40;21.25
1653;6;1;14/2/20;7:45;21.25
1620;11;2;14/2/20;7:50;21.25
1620;11;2;14/2/20;7:55;21.25
1662;10;4;14/2/20;8:00;21.25
1734;12;4;14/2/20;8:05;21.25
1680;9;1;14/2/20;8:10;21.25
1689;9;1;14/2/20;8:15;21.25
1701;18;4;14/2/20;8:20;21.25
1701;18;4;14/2/20;8:25;21.25
1773;4;0;14/2/20;8:30;21.25
1773;4;0;14/2/20;8:35;21.25
1674;8;1;14/2/20;8:40;21.25
1674;8;1;14/2/20;8:45;21.25
1782;8;3;14/2/20;8:50;21.25
1782;8;3;14/2/20;8:55;21.25
1572;7;1;14/2/20;9:00;21.00
1605;7;2;14/2/20;9:05;21.25
1851;18;1;14/2/20;9:10;21.25
1851;18;1;14/2/20;9:15;21.25
1563;15;0;14/2/20;9:20;21.25
1563;15;0;14/2/20;9:25;21.25
1707;3;0;14/2/20;9:30;21.25
1707;3;0;14/2/20;9:35;21.25
1515;13;0;14/2/20;9:40;21.25
1515;13;0;14/2/20;9:45;21.25
1674;11;0;14/2/20;9:50;21.00
1716;11;0;14/2/20;9:55;21.25
1638;10;0;14/2/20;10:00;21.00
1602;10;0;14/2/20;10:05;21.25
1695;6;2;14/2/20;10:10;21.00
1722;6;2;14/2/20;10:15;21.00
1743;13;3;14/2/20;10:20;21.25
1743;13;3;14/2/20;10:25;21.25
1860;16;3;14/2/20;10:30;21.25
1902;16;2;14/2/20;10:35;21.25
1908;15;2;14/2/20;10:40;21.25
1908;15;2;14/2/20;10:45;21.25
1692;8;0;14/2/20;10:50;21.25
1692;8;0;14/2/20;10:55;21.25
1716;3;0;14/2/20;11:00;21.50
1767;3;1;14/2/20;11:05;21.50
1596;9;1;14/2/20;11:10;21.50
1596;9;1;14/2/20;11:15;21.50
1896;11;1;14/2/20;11:20;21.50
1896;11;1;14/2/20;11:25;21.50
1908;11;1;14/2/20;11:30;21.75
1938;11;1;14/2/20;11:35;21.75
1515;7;1;14/2/20;11:40;22.25
1464;7;1;14/2/20;11:45;23.25
1395;5;0;14/2/20;11:50;23.50
1395;5;0;14/2/20;11:55;24.00
1398;1;0;14/2/20;12:00;24.50
1398;1;0;14/2/20;12:05;24.75
1320;2;0;14/2/20;12:10;25.25
1320;2;0;14/2/20;12:15;25.50
1203;3;1;14/2/20;12:20;25.75
1203;3;1;14/2/20;12:25;25.75
1308;1;0;14/2/20;12:31;26.00
1314;1;0;14/2/20;12:36;26.25
1236;2;0;14/2/20;12:41;26.25
1164;3;1;14/2/20;12:46;26.50
1245;3;1;14/2/20;12:51;26.75
1203;3;1;14/2/20;12:56;27.00
1347;5;2;14/2/20;13:01;27.00
1308;6;3;14/2/20;13:06;27.25
1380;1;0;14/2/20;13:11;27.50
1341;2;0;14/2/20;13:16;27.75
1284;1;0;14/2/20;13:21;27.75
1236;2;0;14/2/20;13:26;28.00
1266;2;0;14/2/20;13:31;28.00
1188;2;0;14/2/20;13:36;28.00
1242;2;0;14/2/20;13:41;28.25
1206;2;0;14/2/20;13:46;28.50
1269;1;0;14/2/20;13:51;28.75
1269;1;0;14/2/20;13:56;29.00
1026;1;0;14/2/20;14:01;29.00
1026;1;0;14/2/20;14:06;29.00
1053;0;0;14/2/20;14:11;29.00
1053;0;0;14/2/20;14:16;29.25
1149;3;2;14/2/20;14:21;29.25
1149;3;2;14/2/20;14:26;29.25
1065;2;0;14/2/20;14:31;29.50
1065;2;0;14/2/20;14:36;29.50
1047;1;0;14/2/20;14:41;29.50
1047;1;0;14/2/20;14:46;29.75
1134;2;0;14/2/20;14:51;29.75
1134;2;0;14/2/20;14:56;29.75
1029;2;0;14/2/20;15:01;29.75
1029;2;0;14/2/20;15:06;30.00
1074;2;0;14/2/20;15:11;30.00
1074;2;0;14/2/20;15:16;30.00
954;2;0;14/2/20;15:21;30.00
954;2;0;14/2/20;15:26;30.25
1281;4;0;14/2/20;15:31;30.25
1281;4;0;14/2/20;15:36;30.25
1206;1;0;14/2/20;15:41;30.00
1206;1;0;14/2/20;15:46;29.50
1173;4;1;14/2/20;15:51;29.00
1173;4;1;14/2/20;15:56;28.50
1314;3;1;14/2/20;16:01;28.25
1314;3;1;14/2/20;16:06;27.75
1317;2;1;14/2/20;16:11;27.50
1317;2;1;14/2/20;16:16;27.25
1353;7;0;14/2/20;16:21;27.00
1311;7;0;14/2/20;16:26;27.00
1491;5;0;14/2/20;16:31;27.00
1485;5;0;14/2/20;16:36;26.75
1482;1;0;14/2/20;16:41;26.50
1464;1;0;14/2/20;16:46;26.25
1293;6;0;14/2/20;16:51;26.25
1293;6;0;14/2/20;16:56;26.25
1344;5;0;14/2/20;17:01;26.00
1344;5;0;14/2/20;17:06;26.00
1545;5;2;14/2/20;17:11;26.00
1545;5;2;14/2/20;17:16;25.75
1509;5;3;14/2/20;17:21;25.75
1509;5;3;14/2/20;17:26;25.75
1419;1;0;14/2/20;17:31;25.50
1419;1;0;14/2/20;17:36;25.50
1620;4;1;14/2/20;17:41;25.50
1533;4;1;14/2/20;17:46;25.25
1653;4;1;14/2/20;17:51;25.25
1656;3;1;14/2/20;17:56;25.25
1695;0;0;14/2/20;18:01;25.25
1695;0;0;14/2/20;18:06;25.00
1746;5;2;14/2/20;18:11;25.00
1746;5;2;14/2/20;18:16;25.00
1653;6;0;14/2/20;18:21;25.00
1653;6;0;14/2/20;18:26;25.00
1830;1;0;14/2/20;18:31;24.75
1830;1;0;14/2/20;18:36;24.75
1626;13;2;14/2/20;18:41;24.75
1641;12;2;14/2/20;18:46;24.75
1770;5;3;14/2/20;18:51;24.75
1722;5;3;14/2/20;18:56;24.75
1629;1;0;14/2/20;19:01;24.75
1629;1;0;14/2/20;19:06;24.50
1530;1;0;14/2/20;19:11;24.50
1530;1;0;14/2/20;19:16;24.50
1779;10;1;14/2/20;19:21;24.50
1779;10;1;14/2/20;19:26;24.50
1806;8;1;14/2/20;19:31;24.50
1806;8;1;14/2/20;19:36;24.50
1686;2;0;14/2/20;19:41;24.50
1686;2;0;14/2/20;19:46;24.25
1476;3;0;14/2/20;19:51;24.50
1524;3;0;14/2/20;19:56;24.25
1725;6;1;14/2/20;20:01;24.25
1686;3;1;14/2/20;20:06;24.25
1869;10;3;14/2/20;20:11;24.25
1785;9;2;14/2/20;20:16;24.25
1632;3;0;14/2/20;20:21;24.25
1632;3;0;14/2/20;20:26;24.25
1632;13;4;14/2/20;20:31;24.25
1713;13;4;14/2/20;20:36;24.25
1764;4;1;14/2/20;20:41;24.25
1764;4;1;14/2/20;20:46;24.00
1911;0;0;14/2/20;20:51;24.00
1911;0;0;14/2/20;20:56;24.00
1671;6;2;14/2/20;21:01;24.00
1671;6;2;14/2/20;21:06;24.00
1833;10;1;14/2/20;21:11;24.00
1833;10;1;14/2/20;21:16;23.75
1824;5;0;14/2/20;21:21;23.75
1824;5;0;14/2/20;21:26;23.75
1749;8;0;14/2/20;21:31;23.75
1749;8;0;14/2/20;21:36;23.75
2061;5;0;14/2/20;21:41;23.50
2046;5;0;14/2/20;21:46;23.50
1863;5;2;14/2/20;21:51;23.50
1863;5;2;14/2/20;21:56;23.50
1845;6;2;14/2/20;22:01;23.50
1884;3;1;14/2/20;22:06;23.25
2100;4;0;14/2/20;22:11;23.25
2100;4;0;14/2/20;22:16;23.25
1914;10;0;14/2/20;22:21;23.25
1914;10;0;14/2/20;22:26;23.25
1920;11;2;14/2/20;22:32;23.25
1920;11;2;14/2/20;22:37;23.25
2181;11;3;14/2/20;22:42;23.25
2181;11;3;14/2/20;22:47;23.00
2250;9;0;14/2/20;22:52;23.00
2250;9;0;14/2/20;22:57;23.00
2172;5;1;14/2/20;23:02;23.00
2172;5;1;14/2/20;23:07;23.00
2337;12;2;14/2/20;23:12;23.00
2343;12;2;14/2/20;23:17;23.00
2496;16;3;14/2/20;23:22;23.00
2496;16;3;14/2/20;23:27;22.75
2634;9;0;14/2/20;23:32;22.75
2634;9;0;14/2/20;23:37;22.75
2256;8;2;14/2/20;23:42;22.75
2256;8;2;14/2/20;23:47;22.75
2445;12;1;14/2/20;23:52;23.00
2445;12;1;14/2/20;23:57;22.75
2427;8;1;15/2/20;0:02;22.75
2427;8;1;15/2/20;0:07;22.75
2793;10;1;15/2/20;0:12;22.75
2793;10;1;15/2/20;0:17;22.75
2577;9;1;15/2/20;0:22;22.75
2577;9;1;15/2/20;0:27;22.75
2568;18;2;15/2/20;0:32;22.75
2568;18;2;15/2/20;0:37;22.75
2817;23;0;15/2/20;0:42;22.75
2739;20;0;15/2/20;0:47;22.75
2616;8;0;15/2/20;0:52;22.75
2616;8;0;15/2/20;0:57;22.75
2520;8;1;15/2/20;1:02;22.75
2520;8;1;15/2/20;1:07;22.75
2652;12;1;15/2/20;1:12;22.50
2661;10;1;15/2/20;1:17;22.50
2466;3;3;15/2/20;1:22;22.50
2466;3;3;15/2/20;1:27;22.50
2949;7;1;15/2/20;1:32;22.50
2949;7;1;15/2/20;1:37;22.50
2640;19;4;15/2/20;1:42;22.50
2580;18;4;15/2/20;1:47;22.50
2679;11;2;15/2/20;1:52;22.50
2679;11;2;15/2/20;1:57;22.50
2502;13;2;15/2/20;2:02;22.50
2553;15;1;15/2/20;2:07;22.50
2493;12;2;15/2/20;2:12;22.25
2493;12;2;15/2/20;2:17;22.50
3090;7;0;15/2/20;2:22;22.25
3090;7;0;15/2/20;2:27;22.25
2553;14;0;15/2/20;2:32;22.25
2565;15;0;15/2/20;2:37;22.25
2475;14;0;15/2/20;2:42;22.25
2475;14;0;15/2/20;2:47;22.25
2517;8;2;15/2/20;2:52;22.25
2517;8;2;15/2/20;2:57;22.25
2466;8;4;15/2/20;3:02;22.25
2460;7;4;15/2/20;3:07;22.00
2445;8;1;15/2/20;3:12;22.25
2454;11;1;15/2/20;3:17;22.00
2421;12;2;15/2/20;3:22;22.00
2424;14;1;15/2/20;3:27;22.00
2343;6;1;15/2/20;3:32;22.00
2322;5;1;15/2/20;3:37;22.00
2478;12;1;15/2/20;3:42;22.00
2478;12;1;15/2/20;3:47;22.00
2193;2;0;15/2/20;3:52;22.00
2193;2;0;15/2/20;3:57;22.00
2304;10;1;15/2/20;4:02;22.00
2304;10;1;15/2/20;4:07;22.00
2505;14;0;15/2/20;4:12;22.00
2505;14;0;15/2/20;4:17;22.00
2235;4;0;15/2/20;4:22;21.75
2235;4;0;15/2/20;4:27;22.00
2220;8;0;15/2/20;4:32;21.75
2220;8;0;15/2/20;4:37;22.00
2139;7;1;15/2/20;4:42;21.75
2175;6;1;15/2/20;4:47;22.00
2193;7;1;15/2/20;4:52;22.00
2184;7;1;15/2/20;4:57;21.75
2154;9;2;15/2/20;5:02;21.75
2154;9;2;15/2/20;5:07;21.75
2229;10;2;15/2/20;5:12;21.75
2205;10;2;15/2/20;5:17;21.75
2148;2;0;15/2/20;5:22;21.75
2079;2;0;15/2/20;5:27;21.75
2022;6;0;15/2/20;5:32;21.75
2022;6;0;15/2/20;5:37;21.75
2160;8;0;15/2/20;5:42;21.75
2160;8;0;15/2/20;5:47;21.75
2184;3;0;15/2/20;5:52;21.75
2184;3;0;15/2/20;5:57;21.75
2232;8;1;15/2/20;6:02;21.75
2232;8;1;15/2/20;6:07;21.75
2160;7;1;15/2/20;6:12;21.75
2298;3;0;15/2/20;6:17;21.50
2172;4;0;15/2/20;6:22;21.75
2160;8;0;15/2/20;6:27;21.75
2097;8;0;15/2/20;6:32;21.50
2103;10;0;15/2/20;6:37;21.75
2109;10;0;15/2/20;6:42;21.50
2043;10;0;15/2/20;6:47;21.50
2070;13;0;15/2/20;6:52;21.50
2127;11;1;15/2/20;6:57;21.50
2127;11;1;15/2/20;7:02;21.50
1965;12;2;15/2/20;7:07;21.50
1965;12;2;15/2/20;7:12;21.50
1824;7;0;15/2/20;7:17;21.75
1824;7;0;15/2/20;7:22;21.50
2043;10;3;15/2/20;7:27;21.50
1992;11;4;15/2/20;7:32;21.50
2037;7;0;15/2/20;7:37;21.50
2052;7;0;15/2/20;7:42;21.50
1740;4;0;15/2/20;7:47;21.25
1740;4;0;15/2/20;7:52;21.50
1710;3;0;15/2/20;7:57;21.25
1761;2;0;15/2/20;8:02;21.25
2145;4;1;15/2/20;8:07;21.25
2076;4;1;15/2/20;8:12;21.25
1950;5;0;15/2/20;8:17;21.25
1950;5;0;15/2/20;8:22;21.25
1875;9;0;15/2/20;8:27;21.25
1875;9;0;15/2/20;8:32;21.25
1821;11;0;15/2/20;8:38;21.00
1821;11;0;15/2/20;8:43;21.25
1929;9;1;15/2/20;8:48;21.25
1929;9;1;15/2/20;8:53;21.25
1872;8;1;15/2/20;8:58;21.25
1872;8;1;15/2/20;9:03;21.00
1764;6;0;15/2/20;9:08;21.25
1743;3;0;15/2/20;9:13;21.25
1917;14;2;15/2/20;9:18;21.25
1917;14;2;15/2/20;9:23;21.25
1908;8;2;15/2/20;9:28;21.25
1908;8;2;15/2/20;9:33;21.25
1788;8;1;15/2/20;9:38;21.25
1788;8;1;15/2/20;9:43;21.00
1782;5;1;15/2/20;9:48;21.25
1782;5;1;15/2/20;9:53;21.25
1545;1;1;15/2/20;9:58;21.00
1545;1;1;15/2/20;10:03;21.25
1818;13;1;15/2/20;10:08;21.25
1818;13;1;15/2/20;10:13;21.25
1875;2;0;15/2/20;10:18;21.00
1875;2;0;15/2/20;10:23;21.25
1848;12;2;15/2/20;10:28;21.00
1848;12;2;15/2/20;10:33;21.00
1815;13;0;15/2/20;10:38;21.00
1815;13;0;15/2/20;10:43;21.00
2016;10;0;15/2/20;10:48;21.00
1998;11;0;15/2/20;10:53;21.00
2079;8;2;15/2/20;10:58;21.00
2079;8;2;15/2/20;11:03;21.00
2316;8;6;15/2/20;11:08;21.25
2316;8;6;15/2/20;11:13;21.00
2043;8;1;15/2/20;11:18;21.00
2043;8;1;15/2/20;11:23;21.00
2118;6;3;15/2/20;11:28;21.00
2118;6;3;15/2/20;11:33;21.00
2196;10;1;15/2/20;11:38;21.00
2196;10;1;15/2/20;11:43;21.00
2298;10;2;15/2/20;11:48;21.00
2298;10;2;15/2/20;11:53;21.00
2319;8;1;15/2/20;11:58;21.00
2319;8;1;15/2/20;12:03;21.00
2193;6;0;15/2/20;12:08;21.00
2244;7;0;15/2/20;12:13;21.00
2361;6;3;15/2/20;12:18;21.00
2361;6;3;15/2/20;12:23;21.00
2220;14;4;15/2/20;12:28;21.00
2220;14;4;15/2/20;12:33;21.00
2235;9;0;15/2/20;12:38;21.00
2328;8;0;15/2/20;12:43;21.00
2310;11;1;15/2/20;12:48;21.00
2310;11;1;15/2/20;12:53;21.00
2238;15;0;15/2/20;12:58;21.00
2238;15;0;15/2/20;13:03;21.00
1911;5;0;15/2/20;13:08;21.00
1929;5;0;15/2/20;13:13;21.00
1998;9;2;15/2/20;13:18;21.00
1998;9;2;15/2/20;13:23;21.00
1923;5;1;15/2/20;13:28;21.00
1923;5;1;15/2/20;13:33;21.00
1842;10;0;15/2/20;13:38;21.00
1842;10;0;15/2/20;13:43;21.00
1740;11;1;15/2/20;13:48;21.00
1740;11;1;15/2/20;13:53;21.00
1896;3;0;15/2/20;13:58;21.00
1896;3;0;15/2/20;14:03;21.00
1767;4;2;15/2/20;14:08;21.00
1863;3;2;15/2/20;14:13;21.00
1560;5;0;15/2/20;14:18;21.00
1587;5;0;15/2/20;14:23;21.00
1821;10;1;15/2/20;14:28;21.00
1821;10;1;15/2/20;14:33;21.00
1845;4;1;15/2/20;14:38;21.25
1845;4;1;15/2/20;14:43;21.25
1719;11;1;15/2/20;14:48;21.00
1719;11;1;15/2/20;14:53;21.00
1680;10;2;15/2/20;14:58;21.00
1692;8;2;15/2/20;15:03;21.00
1779;8;0;15/2/20;15:08;21.00
1779;8;0;15/2/20;15:13;21.00
1707;8;0;15/2/20;15:18;21.25
1743;7;0;15/2/20;15:23;21.00
1590;4;1;15/2/20;15:28;21.00
1590;4;1;15/2/20;15:33;21.25
1593;7;3;15/2/20;15:38;21.00
1593;7;3;15/2/20;15:43;21.25
1659;6;0;15/2/20;15:48;21.00
1659;6;0;15/2/20;15:53;21.00
1656;2;0;15/2/20;15:58;21.00
1626;2;0;15/2/20;16:03;21.00
1335;2;0;15/2/20;16:08;21.00
1335;2;0;15/2/20;16:13;21.00
1215;3;0;15/2/20;16:18;21.00
1215;3;0;15/2/20;16:23;21.00
1281;10;1;15/2/20;16:28;21.25
1275;9;1;15/2/20;16:33;21.00
1281;2;0;15/2/20;16:38;21.00
1281;2;0;15/2/20;16:43;21.00
1152;7;0;15/2/20;16:48;21.00
1152;7;0;15/2/20;16:53;21.00
1179;6;1;15/2/20;16:58;21.00
1179;6;1;15/2/20;17:03;21.00
1146;2;0;15/2/20;17:08;21.00
1140;2;0;15/2/20;17:13;21.00
960;4;1;15/2/20;17:18;21.00
960;4;1;15/2/20;17:23;21.00
1071;5;0;15/2/20;17:28;21.00
1071;5;0;15/2/20;17:33;21.00
1155;2;0;15/2/20;17:38;21.00
1152;2;0;15/2/20;17:43;21.00
1005;5;1;15/2/20;17:48;21.00
1005;5;1;15/2/20;17:53;21.00
1011;6;1;15/2/20;17:58;21.00
1011;6;1;15/2/20;18:03;21.00
1059;3;0;15/2/20;18:08;21.00
975;3;0;15/2/20;18:13;21.00
990;2;1;15/2/20;18:18;21.00
990;2;1;15/2/20;18:23;21.00
822;1;0;15/2/20;18:28;21.00
822;1;0;15/2/20;18:33;21.00
1041;2;0;15/2/20;18:38;21.00
1014;2;0;15/2/20;18:43;21.00
1155;4;1;15/2/20;18:49;21.00
1155;4;1;15/2/20;18:54;21.00
948;1;0;15/2/20;18:59;21.00
948;1;0;15/2/20;19:04;21.00
1044;6;0;15/2/20;19:09;21.00
1071;6;0;15/2/20;19:14;21.00
1092;3;0;15/2/20;19:19;21.00
1092;3;0;15/2/20;19:24;21.00
1089;9;2;15/2/20;19:29;21.00
1089;9;2;15/2/20;19:34;21.00
1224;1;0;15/2/20;19:39;21.00
1245;2;0;15/2/20;19:44;21.00
1086;4;1;15/2/20;19:49;20.75
1086;4;1;15/2/20;19:54;21.00
1197;14;3;15/2/20;19:59;21.00
1146;13;3;15/2/20;20:04;20.75
1329;0;0;15/2/20;20:09;21.00
1329;0;0;15/2/20;20:14;21.00
1293;3;0;15/2/20;20:19;20.75
1293;3;0;15/2/20;20:24;20.75
1473;6;0;15/2/20;20:29;20.75
1473;6;0;15/2/20;20:34;20.75
1488;10;1;15/2/20;20:39;21.00
1488;10;1;15/2/20;20:44;21.00
1332;7;1;15/2/20;20:49;21.00
1332;7;1;15/2/20;20:54;20.75
1530;6;1;15/2/20;20:59;21.00
1566;10;2;15/2/20;21:04;21.00
1437;7;0;15/2/20;21:09;21.00
1437;7;0;15/2/20;21:14;20.75
1617;3;1;15/2/20;21:19;20.75
1617;3;1;15/2/20;21:24;21.00
1551;5;0;15/2/20;21:29;20.75
1512;5;1;15/2/20;21:34;21.00
1512;8;2;15/2/20;21:39;20.75
1512;8;2;15/2/20;21:44;20.75
1527;9;1;15/2/20;21:49;20.75
1527;9;1;15/2/20;21:54;20.75
1485;3;0;15/2/20;21:59;20.75
1521;3;0;15/2/20;22:04;20.75
1686;10;1;15/2/20;22:09;20.75
1686;10;1;15/2/20;22:14;21.00
1656;9;1;15/2/20;22:19;20.75
1650;5;1;15/2/20;22:24;20.75
1926;5;1;15/2/20;22:29;20.75
1926;5;1;15/2/20;22:34;20.75
1740;5;1;15/2/20;22:39;20.75
1740;5;1;15/2/20;22:44;20.75
1908;4;1;15/2/20;22:49;20.75
1899;9;1;15/2/20;22:54;20.75
1896;8;1;15/2/20;22:59;20.75
1896;8;1;15/2/20;23:04;20.75
2118;5;0;15/2/20;23:09;20.75
2118;5;0;15/2/20;23:14;20.75
2058;10;2;15/2/20;23:19;20.75
2058;10;2;15/2/20;23:24;20.75
2115;7;2;15/2/20;23:29;20.75
2115;7;2;15/2/20;23:34;20.75
2193;5;1;15/2/20;23:39;20.75
2172;6;1;15/2/20;23:44;20.75
2076;5;0;15/2/20;23:49;20.75
2076;5;0;15/2/20;23:54;20.75
2376;16;0;15/2/20;23:59;20.75
2376;16;0;16/2/20;0:04;20.75
2337;4;1;16/2/20;0:09;20.75
2337;3;1;16/2/20;0:14;20.75
2355;4;2;16/2/20;0:19;20.75
2355;4;2;16/2/20;0:24;20.75
2316;11;0;16/2/20;0:29;20.75
2316;7;0;16/2/20;0:34;20.75
2382;5;0;16/2/20;0:39;20.50
2376;4;0;16/2/20;0:44;20.75
2388;17;6;16/2/20;0:49;20.75
2388;17;6;16/2/20;0:54;20.75
2508;7;1;16/2/20;0:59;20.75
2508;7;1;16/2/20;1:04;20.75
2538;7;1;16/2/20;1:09;20.75
2565;9;1;16/2/20;1:14;20.75
2433;17;2;16/2/20;1:19;20.75
2433;17;2;16/2/20;1:24;20.50
2421;8;0;16/2/20;1:29;20.50
2421;8;0;16/2/20;1:34;20.50
2364;6;2;16/2/20;1:39;20.50
2337;6;2;16/2/20;1:44;20.50
2643;11;0;16/2/20;1:49;20.50
2643;11;0;16/2/20;1:54;20.50
2799;7;0;16/2/20;1:59;20.50
2799;7;0;16/2/20;2:04;20.75
2400;10;2;16/2/20;2:09;20.50
2400;10;2;16/2/20;2:14;20.50
2460;8;1;16/2/20;2:19;20.50
2460;8;1;16/2/20;2:24;20.50
2706;18;2;16/2/20;2:29;20.50
2706;18;2;16/2/20;2:34;20.50
2544;12;2;16/2/20;2:39;20.50
2571;12;2;16/2/20;2:44;20.50
2484;14;0;16/2/20;2:49;20.50
2484;14;0;16/2/20;2:54;20.50
2370;14;0;16/2/20;2:59;20.50
2370;14;0;16/2/20;3:04;20.50
2571;8;1;16/2/20;3:09;20.50
2535;10;1;16/2/20;3:14;20.50
2562;9;0;16/2/20;3:19;20.50
2520;9;0;16/2/20;3:24;20.50
2553;6;0;16/2/20;3:29;20.50
2553;6;0;16/2/20;3:34;20.50
2280;8;0;16/2/20;3:39;20.50
2316;8;0;16/2/20;3:44;20.50
2385;8;2;16/2/20;3:49;20.50
2385;8;2;16/2/20;3:54;20.50
2595;12;3;16/2/20;3:59;20.50
2658;9;2;16/2/20;4:04;20.50
2211;4;1;16/2/20;4:09;20.50
2211;4;1;16/2/20;4:14;20.50
2193;8;0;16/2/20;4:20;20.50
2193;8;0;16/2/20;4:25;20.50
2280;8;2;16/2/20;4:30;20.50
2280;8;2;16/2/20;4:35;20.50
2427;9;2;16/2/20;4:40;20.50
2427;9;2;16/2/20;4:45;20.50
2349;3;0;16/2/20;4:50;20.50
2349;3;0;16/2/20;4:55;20.50
2178;13;0;16/2/20;5:00;20.25
2178;13;0;16/2/20;5:05;20.25
2199;8;1;16/2/20;5:10;20.50
2202;8;1;16/2/20;5:15;20.25
2094;14;0;16/2/20;5:20;20.50
2127;14;0;16/2/20;5:25;20.50
2232;12;3;16/2/20;5:30;20.25
2172;11;2;16/2/20;5:35;20.25
2172;10;3;16/2/20;5:40;20.50
2145;11;3;16/2/20;5:45;20.25
2280;10;1;16/2/20;5:50;20.25
2280;10;1;16/2/20;5:55;20.25
2154;8;0;16/2/20;6:00;20.25
2154;8;0;16/2/20;6:05;20.25
2043;7;1;16/2/20;6:10;20.25
2112;8;1;16/2/20;6:15;20.25
2277;20;2;16/2/20;6:20;20.25
2277;20;2;16/2/20;6:25;20.25
2043;3;0;16/2/20;6:30;20.25
2043;3;0;16/2/20;6:35;20.25
2316;4;0;16/2/20;6:40;20.25
2343;4;0;16/2/20;6:45;20.25
2151;4;1;16/2/20;6:50;20.25
2151;4;1;16/2/20;6:55;20.25
2229;3;0;16/2/20;7:00;20.25
2229;3;0;16/2/20;7:05;20.25
2049;6;1;16/2/20;7:10;20.25
2067;6;1;16/2/20;7:15;20.25
2148;17;5;16/2/20;7:20;20.25
2148;17;5;16/2/20;7:25;20.00
2241;4;2;16/2/20;7:30;20.25
2241;4;2;16/2/20;7:35;20.25
2139;8;1;16/2/20;7:40;20.00
2139;8;1;16/2/20;7:45;20.25
2211;2;0;16/2/20;7:50;20.25
2172;2;0;16/2/20;7:55;20.00
1956;10;0;16/2/20;8:00;20.00
1992;16;0;16/2/20;8:05;20.00
2109;2;0;16/2/20;8:10;20.00
2109;2;0;16/2/20;8:15;20.00
2103;7;1;16/2/20;8:20;20.00
2103;7;1;16/2/20;8:25;20.00
2205;12;3;16/2/20;8:30;20.00
2256;11;3;16/2/20;8:35;20.00
2139;1;0;16/2/20;8:40;20.00
2139;1;0;16/2/20;8:45;20.00
2139;11;0;16/2/20;8:50;20.00
